18076;18.453185;54.44224754995499;2
18195;18.45010807692308;54.441347459946;2
18256;18.453185;54.441347459946;2
18301;18.45164653846154;54.441347459946;2
18327;18.45472346153846;54.441347459946;2
18561;18.45472346153846;54.44044736993699;2
18663;18.456261923076923;54.44044736993699;2
18775;18.456261923076923;54.43954727992799;2
19150;18.457800384615386;54.43864718991899;2
19178;18.459338846153845;54.43864718991899;2
19314;18.460877307692307;54.43864718991899;2
19327;18.447031153846154;54.43864718991899;2
19350;18.456261923076923;54.43864718991899;2
19356;18.44549269230769;54.43864718991899;2
19374;18.460877307692307;54.43774709990999;2
19409;18.459338846153845;54.43774709990999;2
19516;18.46241576923077;54.43774709990999;2
19529;18.44241576923077;54.43774709990999;2
19566;18.46549269230769;54.43774709990999;2
19722;18.46241576923077;54.43684700990099;2
19770;18.48549269230769;54.43684700990099;2
19910;18.463954230769232;54.43684700990099;2
19912;18.460877307692307;54.43684700990099;2
19954;18.487031153846157;54.43594691989199;2
19983;18.46241576923077;54.43594691989199;2
20012;18.488569615384616;54.43594691989199;2
20037;18.48549269230769;54.43594691989199;2
20149;18.467031153846158;54.43594691989199;2
20196;18.459338846153845;54.43594691989199;2
20232;18.487031153846157;54.435046829882985;2
20274;18.463954230769232;54.435046829882985;2
20334;18.483954230769232;54.435046829882985;2
20401;18.48549269230769;54.435046829882985;2
20484;18.48241576923077;54.435046829882985;2
20531;18.46549269230769;54.435046829882985;2
20556;18.487031153846157;54.43414673987399;2
20644;18.48549269230769;54.43414673987399;2
20712;18.483954230769232;54.43414673987399;2
20785;18.46549269230769;54.43414673987399;2
20798;18.467031153846158;54.43414673987399;2
20815;18.48241576923077;54.43414673987399;2
20821;18.46241576923077;54.43414673987399;2
20840;18.487031153846157;54.43324664986498;2
20862;18.468569615384617;54.43414673987399;2
20986;18.468569615384617;54.43324664986498;2
20995;18.48549269230769;54.43324664986498;2
21033;18.48241576923077;54.43324664986498;2
21039;18.46549269230769;54.43324664986498;2
21045;18.480877307692307;54.43324664986498;2
21056;18.483954230769232;54.43324664986498;2
21064;18.467031153846158;54.43324664986498;2
21083;18.46241576923077;54.43324664986498;2
21093;18.47010807692308;54.43324664986498;2
21132;18.487031153846157;54.43234655985599;2
21169;18.47010807692308;54.43234655985599;2
21213;18.488569615384616;54.43234655985599;2
21279;18.463954230769232;54.43234655985599;2
21303;18.483954230769232;54.43234655985599;2
21357;18.480877307692307;54.43234655985599;2
21402;18.48241576923077;54.43234655985599;2
21437;18.487031153846157;54.43144646984698;2
21495;18.47164653846154;54.43144646984698;2
21502;18.479338846153848;54.43144646984698;2
21509;18.488569615384616;54.43144646984698;2
21577;18.483954230769232;54.43144646984698;2
21605;18.480877307692307;54.43144646984698;2
21662;18.460877307692307;54.43144646984698;2
21759;18.487031153846157;54.43054637983799;2
21784;18.48241576923077;54.43054637983799;2
21797;18.46241576923077;54.43054637983799;2
21809;18.488569615384616;54.43054637983799;2
21817;18.490108076923075;54.43054637983799;2
21839;18.473185;54.43054637983799;2
21856;18.480877307692307;54.43054637983799;2
21864;18.48549269230769;54.43054637983799;2
21870;18.483954230769232;54.43054637983799;2
21877;18.479338846153848;54.43054637983799;2
21906;18.47626192307692;54.43054637983799;2
21941;18.477800384615385;54.43054637983799;2
21966;18.47010807692308;54.43054637983799;2
21991;18.47472346153846;54.43054637983799;2
22076;18.490108076923075;54.42964628982898;2
22093;18.48549269230769;54.42964628982898;2
22128;18.477800384615385;54.42964628982898;2
22179;18.47472346153846;54.42964628982898;2
22205;18.48241576923077;54.42964628982898;2
22215;18.47626192307692;54.42964628982898;2
22218;18.480877307692307;54.42964628982898;2
22269;18.479338846153848;54.42964628982898;2
22293;18.460877307692307;54.42964628982898;2
22373;18.477800384615385;54.42874619981998;2
22442;18.460877307692307;54.42874619981998;2
22586;18.480877307692307;54.42874619981998;2
22626;18.47626192307692;54.42874619981998;2
22641;18.500877307692303;54.42784610981098;2
22665;18.493185;54.42784610981098;2
