2024-11-26 00:00:00;21809;72.5;70.0;75.0;poziom hałasu;hałas
2024-11-26 00:00:00;21817;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;21839;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;21856;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;21864;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;21870;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;21877;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;21906;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;21941;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;21966;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;21991;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;22076;72.5;70.0;75.0;poziom hałasu;hałas
2024-11-26 00:00:00;22093;72.5;70.0;75.0;poziom hałasu;hałas
2024-11-26 00:00:00;22128;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;22179;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;22205;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;22215;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;22218;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;22269;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;22293;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;22373;72.5;70.0;75.0;poziom hałasu;hałas
2024-11-26 00:00:00;22442;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;22586;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;22626;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;22641;72.5;70.0;75.0;poziom hałasu;hałas
2024-11-26 00:00:00;22665;72.5;70.0;75.0;poziom hałasu;hałas
2024-11-26 00:00:00;22727;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;22739;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;22740;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;22745;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;22753;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;22756;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;22802;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;22844;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;22851;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;22877;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;22903;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;22918;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;22950;72.5;70.0;75.0;poziom hałasu;hałas
2024-11-26 00:00:00;23176;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;23208;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;23209;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;23210;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;23213;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;23218;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;23222;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;23227;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;23232;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;23236;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;23251;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;23265;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;23268;72.5;70.0;75.0;poziom hałasu;hałas
2024-11-26 00:00:00;23278;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;23300;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;23323;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;23333;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;23336;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;23341;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;23359;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;23371;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;23378;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;23382;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;23387;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;23389;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;23403;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;23416;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;23427;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;23461;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;23560;72.5;70.0;75.0;poziom hałasu;hałas
2024-11-26 00:00:00;23578;72.5;70.0;75.0;poziom hałasu;hałas
2024-11-26 00:00:00;23618;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;23638;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;23709;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;23727;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;23748;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;23756;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;23758;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;23774;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;23779;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;23813;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;23817;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;23828;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;23850;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;23875;72.5;70.0;75.0;poziom hałasu;hałas
2024-11-26 00:00:00;23879;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;23913;72.5;70.0;75.0;poziom hałasu;hałas
2024-11-26 00:00:00;23943;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;23959;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;23966;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;24007;72.5;70.0;75.0;poziom hałasu;hałas
2024-11-26 00:00:00;24008;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;24018;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;24021;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;24032;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;24038;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;24041;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;24060;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;24077;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;24081;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;24084;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;24089;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;24096;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;24104;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;24106;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;24116;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;24120;140.0;80.0;200.0;poziom hałasu;hałas
2024-11-26 00:00:00;24123;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;24149;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;24162;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;24163;72.5;70.0;75.0;poziom hałasu;hałas
2024-11-26 00:00:00;24176;77.5;75.0;80.0;poziom hałasu;hałas
2024-11-26 00:00:00;24258;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;24266;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;24279;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;24282;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;24293;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;24306;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;24311;72.5;70.0;75.0;poziom hałasu;hałas
2024-11-26 00:00:00;24328;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;24344;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;24358;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;24360;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;24369;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;24373;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;24376;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;24377;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;24386;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;24391;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;24397;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;24400;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;24405;140.0;80.0;200.0;poziom hałasu;hałas
2024-11-26 00:00:00;24409;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;24413;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;24416;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;24418;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;24422;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;24432;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;24436;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;24450;72.5;70.0;75.0;poziom hałasu;hałas
2024-11-26 00:00:00;24453;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;24455;77.5;75.0;80.0;poziom hałasu;hałas
2024-11-26 00:00:00;24459;77.5;75.0;80.0;poziom hałasu;hałas
2024-11-26 00:00:00;24464;72.5;70.0;75.0;poziom hałasu;hałas
2024-11-26 00:00:00;24469;72.5;70.0;75.0;poziom hałasu;hałas
2024-11-26 00:00:00;24473;72.5;70.0;75.0;poziom hałasu;hałas
2024-11-26 00:00:00;24476;72.5;70.0;75.0;poziom hałasu;hałas
2024-11-26 00:00:00;24480;72.5;70.0;75.0;poziom hałasu;hałas
2024-11-26 00:00:00;24482;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;24585;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;24619;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;24634;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;24635;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;24641;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;24648;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;24650;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;24663;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;24668;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;24676;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;24678;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;24680;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;24685;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;24691;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;24693;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;24695;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;24702;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;24716;140.0;80.0;200.0;poziom hałasu;hałas
2024-11-26 00:00:00;24722;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;24724;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;24726;140.0;80.0;200.0;poziom hałasu;hałas
2024-11-26 00:00:00;24727;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;24733;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;24737;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;24740;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;24741;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;24748;72.5;70.0;75.0;poziom hałasu;hałas
2024-11-26 00:00:00;24749;72.5;70.0;75.0;poziom hałasu;hałas
2024-11-26 00:00:00;24751;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;24752;72.5;70.0;75.0;poziom hałasu;hałas
2024-11-26 00:00:00;24753;72.5;70.0;75.0;poziom hałasu;hałas
2024-11-26 00:00:00;24760;72.5;70.0;75.0;poziom hałasu;hałas
2024-11-26 00:00:00;24764;72.5;70.0;75.0;poziom hałasu;hałas
2024-11-26 00:00:00;24773;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;24787;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;24793;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;24794;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;24803;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;24812;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;24813;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;24818;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;24824;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;24827;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;24829;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;24832;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;24841;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;24842;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;24852;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;24854;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;24863;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;24867;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;24869;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;24872;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;24873;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;24880;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;24885;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;24888;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;24895;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;24903;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;24912;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;24915;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;24930;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;24934;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;24937;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;24942;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;24965;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;24979;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;24983;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;24998;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;25019;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;25022;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;25023;140.0;80.0;200.0;poziom hałasu;hałas
2024-11-26 00:00:00;25024;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;25029;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;25030;72.5;70.0;75.0;poziom hałasu;hałas
2024-11-26 00:00:00;25031;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;25032;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;25040;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;25044;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;25047;72.5;70.0;75.0;poziom hałasu;hałas
2024-11-26 00:00:00;25058;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;25059;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;25063;72.5;70.0;75.0;poziom hałasu;hałas
2024-11-26 00:00:00;25067;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;25074;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;25080;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;25082;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;25099;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;25102;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;25112;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;25129;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;25131;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;25139;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;25142;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;25147;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;25148;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;25156;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;25165;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;25174;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;25175;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;25186;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;25189;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;25192;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;25197;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;25208;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;25224;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;25232;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;25244;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;25250;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;25257;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;25265;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;25276;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;25279;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;25285;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;25297;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;25298;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;25300;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;25302;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;25303;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;25308;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;25311;140.0;80.0;200.0;poziom hałasu;hałas
2024-11-26 00:00:00;25318;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;25324;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;25327;57.5;55.0;60.0;poziom hałasu;hałas
2024-11-26 00:00:00;25338;67.5;65.0;70.0;poziom hałasu;hałas
2024-11-26 00:00:00;25345;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;25351;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;25367;62.5;60.0;65.0;poziom hałasu;hałas
2024-11-26 00:00:00;25368;72.5;70.0;75.0;poziom hałasu;hałas
2024-11-26 00:00:00;25402;72.5;70.0;75.0;poziom hałasu;hałas
2024-11-26 00:00:00;25416;57.5;55.0;60.0;poziom hałasu;hałas
