18076;54.44224754995499;18.453185;2
18195;54.441347459946;18.45010807692308;2
18256;54.441347459946;18.453185;2
18301;54.441347459946;18.45164653846154;2
18327;54.441347459946;18.45472346153846;2
18561;54.44044736993699;18.45472346153846;2
18663;54.44044736993699;18.456261923076923;2
18775;54.43954727992799;18.456261923076923;2
19150;54.43864718991899;18.457800384615386;2
19178;54.43864718991899;18.459338846153845;2
19314;54.43864718991899;18.460877307692307;2
19327;54.43864718991899;18.447031153846154;2
19350;54.43864718991899;18.456261923076923;2
19356;54.43864718991899;18.44549269230769;2
19374;54.43774709990999;18.460877307692307;2
19409;54.43774709990999;18.459338846153845;2
19516;54.43774709990999;18.46241576923077;2
19529;54.43774709990999;18.44241576923077;2
19566;54.43774709990999;18.46549269230769;2
19722;54.43684700990099;18.46241576923077;2
19770;54.43684700990099;18.48549269230769;2
19910;54.43684700990099;18.463954230769232;2
19912;54.43684700990099;18.460877307692307;2
19954;54.43594691989199;18.487031153846157;2
19983;54.43594691989199;18.46241576923077;2
20012;54.43594691989199;18.488569615384616;2
20037;54.43594691989199;18.48549269230769;2
20149;54.43594691989199;18.467031153846158;2
20196;54.43594691989199;18.459338846153845;2
20232;54.435046829882985;18.487031153846157;2
20274;54.435046829882985;18.463954230769232;2
20334;54.435046829882985;18.483954230769232;2
20401;54.435046829882985;18.48549269230769;2
20484;54.435046829882985;18.48241576923077;2
20531;54.435046829882985;18.46549269230769;2
20556;54.43414673987399;18.487031153846157;2
20644;54.43414673987399;18.48549269230769;2
20712;54.43414673987399;18.483954230769232;2
20785;54.43414673987399;18.46549269230769;2
20798;54.43414673987399;18.467031153846158;2
20815;54.43414673987399;18.48241576923077;2
20821;54.43414673987399;18.46241576923077;2
20840;54.43324664986498;18.487031153846157;2
20862;54.43414673987399;18.468569615384617;2
20986;54.43324664986498;18.468569615384617;2
20995;54.43324664986498;18.48549269230769;2
21033;54.43324664986498;18.48241576923077;2
21039;54.43324664986498;18.46549269230769;2
21045;54.43324664986498;18.480877307692307;2
21056;54.43324664986498;18.483954230769232;2
21064;54.43324664986498;18.467031153846158;2
21083;54.43324664986498;18.46241576923077;2
21093;54.43324664986498;18.47010807692308;2
21132;54.43234655985599;18.487031153846157;2
21169;54.43234655985599;18.47010807692308;2
21213;54.43234655985599;18.488569615384616;2
21279;54.43234655985599;18.463954230769232;2
21303;54.43234655985599;18.483954230769232;2
21357;54.43234655985599;18.480877307692307;2
21402;54.43234655985599;18.48241576923077;2
21437;54.43144646984698;18.487031153846157;2
21495;54.43144646984698;18.47164653846154;2
21502;54.43144646984698;18.479338846153848;2
21509;54.43144646984698;18.488569615384616;2
21577;54.43144646984698;18.483954230769232;2
