;id;lat;lon;light;height;station_type
1542;463972;54.334236748874886;18.660877307692306;0.00256315409205854;223;4
1543;463973;54.334236748874886;18.668569615384616;0.00234478805214167;219;4
1544;463974;54.334236748874886;18.722415769230768;0.00222260993905365;216;4
1545;463975;54.334236748874886;18.745492692307693;0.00212674331851304;215;4
1546;463976;54.334236748874886;18.714723461538462;0.00225282553583384;218;4
1547;463977;54.334236748874886;18.691646538461537;0.00233717076480389;214;4
1548;463978;54.334236748874886;18.699338846153847;0.00233417842537165;217;4
1549;463979;54.334236748874886;18.730108076923077;0.00217447243630886;221;4
1550;463980;54.334236748874886;18.707031153846152;0.00233118608593941;218;4
1551;463981;54.334236748874886;18.753185;0.00206081965006888;211;4
1552;463982;54.334236748874886;18.760877307692308;0.00198573130182922;210;4
1553;463983;54.334236748874886;18.768569615384614;0.00191064295358956;211;4
1554;463984;54.334236748874886;18.737800384615383;0.00212674331851304;217;4
1555;463985;54.329736298829886;18.353185;0.00954346638172865;273;4
1556;463986;54.329736298829886;18.38395423076923;0.00887003634124994;270;4
1557;463987;54.329736298829886;18.368569615384615;0.00934817176312208;270;4
1558;463988;54.329736298829886;18.399338846153846;0.00718693295493722;268;4
1559;463989;54.334236748874886;18.776261923076923;0.00182652554940432;202;4
1560;463990;54.329736298829886;18.36087730769231;0.00943922158330679;273;4
1561;463991;54.329736298829886;18.407031153846155;0.00705932220444083;266;4
1562;463992;54.334236748874886;18.79164653846154;0.00167689274530858;204;4
1563;463993;54.329736298829886;18.376261923076925;0.00922508165240288;271;4
1564;463994;54.334236748874886;18.799338846153844;0.00162013445515186;204;4
1565;463995;54.334236748874886;18.78395423076923;0.00175170926377177;201;4
1566;463996;54.334236748874886;18.807031153846154;0.00156337604857981;206;4
1567;463997;54.329736298829886;18.39164653846154;0.00875089131295681;270;4
1568;463998;54.329736298829886;18.42241576923077;0.00684852665290236;262;4
1569;463999;54.329736298829886;18.460877307692307;0.00644228467717767;257;4
1570;464000;54.329736298829886;18.437800384615386;0.00662558479234576;258;4
1571;464001;54.329736298829886;18.41472346153846;0.00697683682665229;262;4
1572;464002;54.329736298829886;18.445492692307692;0.00662558479234576;257;4
1573;464003;54.329736298829886;18.453185;0.00652477005496621;256;4
1574;464004;54.329736298829886;18.430108076923077;0.00674473028630018;260;4
1575;464005;54.329736298829886;18.52241576923077;0.00453005591407418;244;4
1576;464006;54.329736298829886;18.468569615384617;0.00635979929938912;254;4
1577;464007;54.329736298829886;18.491646538461538;0.00469502620398998;251;4
1578;464008;54.329736298829886;18.507031153846153;0.00460337614640594;249;4
1579;464009;54.329736298829886;18.499338846153847;0.00464920094236732;248;4
1580;464010;54.329736298829886;18.514723461538463;0.00457588071003556;246;4
1581;464011;54.329736298829886;18.545492692307693;0.00440174574032426;237;4
1582;464012;54.329736298829886;18.476261923076922;0.00627731438726187;253;4
1583;464013;54.329736298829886;18.553185;0.00432842550799251;238;4
1584;464014;54.329736298829886;18.483954230769232;0.00620399415493011;251;4
1585;464015;54.329736298829886;18.537800384615384;0.00440174574032426;242;4
1586;464016;54.329736298829886;18.58395423076923;0.00389983598142862;228;4
1587;464017;54.329736298829886;18.530108076923078;0.00447506550699472;243;4
1588;464018;54.329736298829886;18.576261923076924;0.00399509724229574;234;4
1589;464019;54.329736298829886;18.607031153846155;0.00373744242824614;224;4
1590;464020;54.329736298829886;18.599338846153845;0.0037765062879771;226;4
1591;464021;54.329736298829886;18.568569615384614;0.00406841747462749;241;4
1592;464022;54.329736298829886;18.62241576923077;0.00371511443518102;223;4
1593;464023;54.329736298829886;18.56087730769231;0.00415090285241604;238;4
1594;464024;54.329736298829886;18.59164653846154;0.00382435880601406;228;4
1595;464025;54.329736298829886;18.61472346153846;0.0037171037402004;224;4
1596;464026;54.329736298829886;18.630108076923076;0.00371279357932508;220;4
1597;464027;54.329736298829886;18.64549269230769;0.00371078075841069;219;4
1598;464028;54.329736298829886;18.637800384615385;0.00371078075841069;222;4
1599;464029;54.329736298829886;18.691646538461537;0.00233499449677765;213;4
1600;464030;54.329736298829886;18.653185;0.00256397016346455;224;4
1601;464031;54.329736298829886;18.676261923076922;0.00234043528325856;213;4
1602;464032;54.329736298829886;18.668569615384616;0.00234315567649901;217;4
1603;464033;54.329736298829886;18.699338846153847;0.00233200215734541;213;4
1604;464034;54.329736298829886;18.737800384615383;0.00207969383336604;219;4
1605;464035;54.329736298829886;18.707031153846152;0.00225350563414395;218;4
1606;464036;54.329736298829886;18.730108076923077;0.00214561726897955;215;4
1607;464037;54.329736298829886;18.68395423076923;0.002337850863114;215;4
1608;464038;54.329736298829886;18.660877307692306;0.00234560412354767;222;4
1609;464039;54.329736298829886;18.745492692307693;0.00207969383336604;216;4
1610;464040;54.329736298829886;18.714723461538462;0.00224162009544671;218;4
1611;464041;54.329736298829886;18.760877307692308;0.00193868204951286;210;4
1612;464042;54.329736298829886;18.753185;0.00201377039775252;214;4
1613;464043;54.329736298829886;18.722415769230768;0.00219334661960602;217;4
1614;464044;54.329736298829886;18.79164653846154;0.00162970751989633;205;4
1615;464045;54.329736298829886;18.799338846153844;0.00157294911332428;203;4
1616;464046;54.329736298829886;18.78395423076923;0.00169563083909452;204;4
1617;464047;54.329736298829886;18.768569615384614;0.00185442867223173;210;4
1618;464048;54.32523584878488;18.376261923076925;0.00922508165240288;273;4
1619;464049;54.329736298829886;18.776261923076923;0.00177044724114239;201;4
1620;464050;54.32523584878488;18.36087730769231;0.00943922158330679;272;4
1621;464051;54.32523584878488;18.41472346153846;0.00697683682665229;264;4
1622;464052;54.32523584878488;18.39164653846154;0.00875089131295681;269;4
1623;464053;54.329736298829886;18.807031153846154;0.00152521976269782;209;4
1624;464054;54.32523584878488;18.368569615384615;0.00934817176312208;270;4
1625;464055;54.32523584878488;18.353185;0.00954346638172865;273;4
1626;464056;54.32523584878488;18.399338846153846;0.00718693295493722;268;4
1627;464057;54.32523584878488;18.453185;0.00652477005496621;257;4
1628;464058;54.32523584878488;18.407031153846155;0.00705932220444083;266;4
1629;464059;54.32523584878488;18.445492692307692;0.00662558479234576;258;4
1630;464060;54.32523584878488;18.38395423076923;0.00887003634124994;269;4
